user,fecha,location,tweet,columna_traducida,TextBlob,compound
NuriaOvejero,2019-10-15 08:06:15,Navaconcejo,No estoy en casa. De verdad no se puede ver #SantiagoAbascalEH en @antena3com ❓❓❓❓❓❓❓❓❓❓❓❓❓ @Alienadalibre Gracias… https://t.co/v7uZVbWK0P,i   m not at home  you can   t really see  santiagoabascaleh in      alienadalibre thank you    t co ,positive,0.3612
danipm270,2019-10-15 08:05:13,"Andalucía, España",RT @ToniSantaella1: Abascal ha dicho que es comunista en el hormiguero #SantiagoAbascalEH https://t.co/dhs62zLEMh,     abascal has said that he is a communist in the anthill  santiagoabascaleh    t co ,positive,0.0
damianmuozpardo,2019-10-15 07:45:22,Sa Pobla ,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
anadesdepucela,2019-10-15 07:42:53,España,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…",  vox en    santi abascal in  el hormiguero   quot i would order the arrest of torra  the suspension of the autonomy of catalonia  close  and    ,negative,-0.34
moidelamer,2019-10-15 07:41:16,🇪🇸,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…",  vox en    santi abascal in  el hormiguero   quot i would order the arrest of torra  the suspension of the autonomy of catalonia  close  and    ,negative,-0.34
siavoxs,2019-10-15 07:41:06,,"RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…",  elentirvigo  pablo motos is the perfect progre  he calls  quot right quot  to liquidate the unborn children  he calls them  quot zygotes quot   sic  and says that    ,positive,0.5719
RobertoGoi1,2019-10-15 07:40:28,,"RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…",  elentirvigo  pablo motos is the perfect progre  he calls  quot right quot  to liquidate the unborn children  he calls them  quot zygotes quot   sic  and says that    ,positive,0.5719
moidelamer,2019-10-15 07:39:37,🇪🇸,"RT @eledhmel: Pablo Motos: ""Pareces tan bueno...""
@Santi_ABASCAL: ""Es que soy bueno"".

Doy fe.

#SantiagoAbascalEH https://t.co/vZFouRWZrr",  eledhmel  pablo motos   quot you look so good     quot   santi abascal   quot i am good  quot  attest   santiagoabascaleh    t co vzfourwzrr,positive,0.8168
alfposada,2019-10-15 07:38:42,"Galicia, España","RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…",  elentirvigo  pablo motos is the perfect progre  he calls  quot right quot  to liquidate the unborn children  he calls them  quot zygotes quot   sic  and says that    ,positive,0.5719
Rebelde62017623,2019-10-15 07:33:54,En Un Lugar De España,"RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…",  elentirvigo  pablo motos is the perfect progre  he calls  quot right quot  to liquidate the unborn children  he calls them  quot zygotes quot   sic  and says that    ,positive,0.5719
mariaboado12,2019-10-15 07:22:45,,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
El_CaspaTriota,2019-10-15 07:22:22,EspaÑa,RT @Emilio_Silva_: ¿Alguien leyó declaraciones de #SantiagoAbascalEH contra las negociaciones de Aznar con ETA o cuando el PP utilizó la fu…,  emilio silva   did anyone read  santiagoabascaleh statements against aznar negotiations with eta or when the pp used the fu    ,positive,-0.6908
Maccobo,2019-10-15 07:21:47,,RT @Emilio_Silva_: ¿Alguien leyó declaraciones de #SantiagoAbascalEH contra las negociaciones de Aznar con ETA o cuando el PP utilizó la fu…,  emilio silva   did anyone read  santiagoabascaleh statements against aznar negotiations with eta or when the pp used the fu    ,positive,-0.6908
Rossend7,2019-10-15 07:10:21,,RT @sandra_prz: Viendo #SantiagoAbascalEH,  sandra prz  watching  santiagoabascaleh,positive,0.0
gerardo009,2019-10-15 05:49:29,"Vancouver, Germany, Spain, USA","RT @hacialaextinci1: Se puede decir más alto pero no más claro, los medios de comunicación dan forma a la opinión pública y nosotros tragam…",     it can be said louder but not clearer  the media shape public opinion and we swallow,positive,0.0
gerardo009,2019-10-15 05:32:20,"Vancouver, Germany, Spain, USA","RT @reeichelk: “No entiendo por qué nos llaman homófobos” -Santiago Abascal, 2019
#SantiagoAbascalEH https://t.co/dEM3GKS6VR",  reeichelk  i don   t understand why they call us homophobes  santiago abascal    santiagoabascaleh    t co ,positive,0.0
gerardo009,2019-10-15 05:26:45,"Vancouver, Germany, Spain, USA","RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",  casoaislado es  strong words of santiago abascal  president of  vox es  during his speech at el hormiguero    santiagoab    ,positive,0.5106
Memeverso1,2019-10-15 05:13:32,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
DesengaLpez,2019-10-15 05:03:31,,RT @Emilio_Silva_: ¿Alguien leyó declaraciones de #SantiagoAbascalEH contra las negociaciones de Aznar con ETA o cuando el PP utilizó la fu…,  emilio silva   did anyone read  santiagoabascaleh statements against aznar negotiations with eta or when the pp used the fu    ,positive,-0.6908
Vladymedina1,2019-10-15 04:59:55,London,"RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
Alejandrugs2001,2019-10-15 02:34:13,"Andalucía, España","RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
Rogelio_Fdez1,2019-10-15 01:26:26,Singapore,"RT @SingapurVox: Brillante entrevista de Santiago Abascal ayer en el Hormiguero,pese a la beligerancia tendenciosa de un Pablo Motos poco a…",   singapore singapore  brilliant interview by santiago abascal yesterday at the hormiguero  despite the biased belligerence of a pablo motos shortly    ,positive,0.6822
Rogelio_Fdez1,2019-10-15 01:26:08,Singapore,RT @SingapurVox: 🗣”Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que otras culturas…,  singapurvox   we defend women because we want rapists to be in jail and we don   t want other cultures,negative,-0.5719
JoseCalvin93,2019-10-15 01:25:06,Murcia-Tenerife (España).,"RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
ralphsaxxon1,2019-10-15 00:59:50,España,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…",  vox en    santi abascal in  el hormiguero   quot i would order the arrest of torra  the suspension of the autonomy of catalonia  close  and    ,negative,-0.34
AnaSalazarPeso,2019-10-15 00:55:13,Logroño-Burgos-Salamanca,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
Eriikee7,2019-10-15 00:07:09,"Madrid, Comunidad de Madrid","RT @colinrivas: 🔴@Santi_ABASCAL EN DIRECTO EN @El_Hormiguero 

🗣@PabloMotosFans le pregunta sobre la ideología de género 

😆 @Santi_ABASCAL…",  colinrivas     santi abascal live at  el hormiguero    pablomotosfans asks about gender ideology    santi abascal,positive,0.0
silvvvvvvvvvvvi,2019-10-15 00:02:54,,"RT @luciacuervas: Abascal: ""Yo también represento al colectivo homosexual, no se por que se nos acusa de homófobos""  #SantiagoAbascalEH htt…",  luciacuervas  abascal   quot i also represent the homosexual collective  i don   t know why we are accused of homophobes quot   santiagoabascaleh htt,positive,-0.296
Highlan41363390,2019-10-14 23:10:12,,"RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
claaudis_,2019-10-14 23:06:54,Zaragoza♡,RT @elespanolazo: #SantiagoAbascalEH Pablo Motos es un periodista objetivo que trata por igual a todos sus invitados. https://t.co/VPHtlRQn…,  elespanolazo   santiagoabascaleh pablo motos is an objective journalist who treats all his guests equally     t co vphtlrqn,positive,0.0
relator_oficial,2019-10-14 23:03:04,España,"@finacapacete @Santi_ABASCAL Pablo Motos ha cometido un error que la izquierda probablemente nunca le perdonará.

C… https://t.co/tAuycGodmM", finacapacete  santi abascal pablo motos has made a mistake that the left will probably never forgive  c    t co tauycgodmm,positive,-0.4963
crespocarlitaa,2019-10-14 22:50:47,,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
JjLozoliv,2019-10-14 22:37:14,"Madrid, España","RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
baz_ramon,2019-10-14 22:33:34,,"RT @jusapolalcala: @El_Hormiguero @Santi_ABASCAL @vox_es Más de 30 años de discriminación.
¿Hasta cuándo?

#EquiparacionYa
#ILPJusapol

#St…",  jusapolalcala   el hormiguero  santi abascal  vox es more than  years of discrimination  even when   equiparacionya  ilpjusapol   st,positive,0.0
JulioVacas_,2019-10-14 22:15:58,Santander y Salamanca España,"RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
Anavazq85052872,2019-10-14 22:14:31,Villamartin,"RT @JuanjoSerreta: #AbascalEnElHormiguero #SantiagoAbascalEH ¿Extremismo dónde? Sentido común, templanza y educación es lo que ha mostrado…",  juanjoserreta   abascalenelhormiguero  santiagoabascaleh extremism where  common sense  temperance and education is what he has shown    ,negative,0.0
PrimusCircum,2019-10-14 22:04:32,Spain,"RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
kipitu1,2019-10-14 22:03:09,,RT @albertoluni: Pablo Motos cada vez que intenta dejar en evidencia a Abascal y no lo consigue #SantiagoAbascalEH https://t.co/eWaZckMtn8,  albertoluni  pablo motos every time he tries to show abascal and does not get it  santiagoabascaleh    t co ,negative,0.0
MartnWalter,2019-10-14 21:52:41,Rosario,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,  igarrigavaz  what if it turns out that after the interview with  santi abascal millions of spaniards have discovered that those of vox are not even,positive,0.0
JonySinMas,2019-10-14 21:50:07,ESPAÑA,"RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
Mamen61280557,2019-10-14 21:42:59,,RT @SingapurVox: 🗣”Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que otras culturas…,  singapurvox   we defend women because we want rapists to be in jail and we don   t want other cultures,negative,-0.5719
agarciamartin17,2019-10-14 21:35:44,,RT @Brand_Moody: 24.000.000 más de € para crear 120 plazas de MENAS solo en la comunidad de Madrid + gastos médicos pagas y manutención. Qu…,  brand moody      to create  menas places in the community of madrid alone   paid medical expenses and maintenance  wh    ,positive,-0.34
borjaweeee,2019-10-14 21:24:04,,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,  igarrigavaz  what if it turns out that after the interview with  santi abascal millions of spaniards have discovered that those of vox are not even,positive,0.0
JosMigu50486476,2019-10-14 21:13:23,"Lorca, España 🤙👅","RT @AlejandroDeAnta: ""Donaría  primero para el Amazonas, porque la obra de Dios es mucho más importante que la del hombre. Notre Dame siemp…",  alejandrodeanta   quot i would donate first to the amazon  because the work of god is much more important than that of man  notre dame siemp    ,positive,0.5984
