user,fecha,location,tweet,columna_traducida,TextBlob,compound
PedroPcpl,2019-10-16 13:26:03,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
PureSportsTF,2019-10-16 13:25:36,,"RT @paulastyping: “Uno primero es leal al país, y luego a las siglas”. 💙 @ierrejon #ErrejónEH https://t.co/4Gl5E5Z0Xf",  paulastyping   quot one is first loyal to the country  and then to the acronym  quot  ierre  ierrejon   errejneh    t co ,positive,0.4767
YaizaSabater,2019-10-16 13:24:40,"Marbella, España","RT @Beatriz46937503: Y dale con reconstruir puentes. Y al resto de catalanes qué les den ¿No @ierrejon ?
Habrá que reconstruir puentes, ace…",     and hit it with rebuilding bridges  and the rest of the catalans  what can they give them  no  ierrejon  we will have to rebuild bridges  ace    ,positive,-0.296
gemaricoperez,2019-10-16 13:23:09,San Vicente del Raspeig,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
FerrerGra,2019-10-16 13:21:49,"Valencia, España","RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
ander_the_table,2019-10-16 13:19:45,,RT @MasPais_Es: 🎥 Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  maspais es  uela manuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
meryasp_maria,2019-10-16 13:19:33,Comunidad de Madrid Vallekas ,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
ander_the_table,2019-10-16 13:19:05,,"RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
robertognzlz,2019-10-16 13:18:27,,RT @rickygarciatv: EXCLUSIVA @yotele | El gran salto de @elmonaguillo en Antena 3: de colaborador de 'El hormiguero' a concursante de 'Tu c…,  rickygarciatv  exclusive  yotele   the great leap of  elmonaguillo in antena   from collaborator of    el hormiguero    to contestant of    tu c,positive,0.6808
Dinimupe_Cs,2019-10-16 13:18:03,Cuenca España,"RT @davidcantos9: No hay, ni lo hubo, ni habrá jamás un país en el mundo en el que a la gente le vaya bien y a las empresas le vayan mal.…",     there is not  nor was there  nor will there ever be a country in the world where people do well and companies do badly ,negative,-0.25
CarmenL12649528,2019-10-16 13:16:42,"Madrid, Comunidad de Madrid",RT @P_GomezPerpinya: El éxito de una campaña electoral no siempre depende de los miles de euros que cada uno pueda destinar a pagar cartele…,  p gomezperpinya  the success of an election campaign does not always depend on the thousands of euros that everyone can use to pay cartels    ,positive,0.5106
Enrique22807795,2019-10-16 13:15:22,"Castronuño, España","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
SergioRoman__,2019-10-16 13:15:15,,"RT @MasPais_Es: ""Las pensiones como mínimo todos los años tienen que subir lo que suban los precios: y esto debe estar reflejado en la Cons…",  maspais es   quot pensions at least every year have to go up as prices rise  and this should be reflected in the cons,negative,0.0
SergioRoman__,2019-10-16 13:14:54,,"RT @MasPais_Es: ""Hoy en España no hay gobierno progresista porque pusieron los intereses de los partidos por delante de los intereses del p…",  maspais es   quot today in spain there is no progressive government because they put the interests of the parties ahead of the interests of the p    ,positive,0.5423
joselusbernabe,2019-10-16 13:14:15,Donde reine la ilusión.Estoy,"RT @paulastyping: “Uno primero es leal al país, y luego a las siglas”. 💙 @ierrejon #ErrejónEH https://t.co/4Gl5E5Z0Xf",  paulastyping   quot one is first loyal to the country  and then to the acronym  quot  ierre  ierrejon   errejneh    t co ,positive,0.4767
joselusbernabe,2019-10-16 13:13:57,Donde reine la ilusión.Estoy,RT @MasPais_Es: 🎥 Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  maspais es  uela manuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
joselusbernabe,2019-10-16 13:12:58,Donde reine la ilusión.Estoy,"RT @MasPais_Es: 🎥Necesitamos política útil, aquella que es capaz de llegar a acuerdos, incluso con la gente que no piensa exactamente igual…",  maspais es  we need useful policy  one that is able to reach agreements  even with people who don   t think exactly the same    ,positive,0.6249
Vorthellion,2019-10-16 13:12:20,,RT @Javi_alm: Hoy parece que a Pablo Motos no le toca justificar el llevar al programa a un comunista lleno de odio como tantos otros. #Err…,  javi alm  today it seems that pablo motos does not have to justify bringing a hateful communist to the program like so many others    err    ,positive,-0.1779
JMMR696969,2019-10-16 13:11:57,,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
Apocomecaigo,2019-10-16 13:11:50,,"RT @miguelenlared: ¿Me lo parece, o es la 1ª vez en esta campaña q se presenta un modelo económico de país integral y coherente, para debat…",  miguelenlared  do i think so  or is it the first time in this campaign that a comprehensive and coherent country economic model is presented  for debate,positive,0.25
astroaldente,2019-10-16 13:10:34,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
lavacavarada,2019-10-16 13:09:11,Mar muerto,"RT @MasPais_Es: 🌍 ""No lleguemos tarde a afrontar el cambio climático. La transición ecológica puede crear mucho empleo verde en nuestro paí…",  maspais es    quot let   s not be late to face climate change  the ecological transition can create a lot of green jobs in our country    ,negative,0.2732
PedroSardina,2019-10-16 13:08:43,España,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Valenti17181124,2019-10-16 13:07:37,,"RT @MasPais_Es: 🌍 ""No lleguemos tarde a afrontar el cambio climático. La transición ecológica puede crear mucho empleo verde en nuestro paí…",  maspais es    quot let   s not be late to face climate change  the ecological transition can create a lot of green jobs in our country    ,negative,0.2732
Toneteltejero,2019-10-16 13:07:36,"Valencia, España","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
lavacavarada,2019-10-16 13:07:08,Mar muerto,RT @MasPais_Es: 🎥 El estado del bienestar tiene que ser el colchón que asegure la protección social de los españoles y las españolas en las…,  maspais es   the welfare state has to be the mattress that ensures the social protection of spaniards and spaniards in the,positive,0.0
lavacavarada,2019-10-16 13:06:57,Mar muerto,"RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
lavacavarada,2019-10-16 13:06:41,Mar muerto,"RT @MasPais_Es: 🎥 El 28A hicimos nuestro trabajo, fuimos a votar para que España tuviera un gobierno progresista. 

No podemos permitir que…",  maspais es   on  we did our job  we went to vote for spain to have a progressive government  we cannot allow    ,positive,-0.1695
lavacavarada,2019-10-16 13:06:32,Mar muerto,"RT @MasPais_Es: 🎥Necesitamos política útil, aquella que es capaz de llegar a acuerdos, incluso con la gente que no piensa exactamente igual…",  maspais es  we need useful policy  one that is able to reach agreements  even with people who don   t think exactly the same    ,positive,0.6249
lavacavarada,2019-10-16 13:06:00,Mar muerto,"RT @MasPais_Es: 💯Primero, el país | @ierrejon en @El_Hormiguero #ErrejónEH https://t.co/PRYljMAv2X",  maspais es  first  the country    ierrejon in  el hormiguero   errejneh    t co ,positive,0.0
lavacavarada,2019-10-16 13:05:28,Mar muerto,"RT @MasPais_Es: 🎥 La economía española debe ser productiva por:

👩‍⚕️La formación de los trabajadores y trabajadoras.
🏙️ Las buenas relacio…",  maspais es   the spanish economy must be productive by  training workers   good relationships    ,positive,0.4404
lavacavarada,2019-10-16 13:04:30,Mar muerto,RT @MasPais_Es: 🎥 Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  maspais es  uela manuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
Keelocs,2019-10-16 13:04:12,Desconocida.,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
moRMod22,2019-10-16 12:59:11,Western Visayas,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
esecarballo,2019-10-16 12:57:47,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Qdiceelpolitico,2019-10-16 12:54:32,"Islas Canarias, España","RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
alemartilamo,2019-10-16 12:53:45,,"RT @HernandezArbizu: Ojalá tuviéramos más políticos como @ierrejon en nuestro país. Da gusto escucharle hablar. Siempre con respeto, humild…",  hernandezarbizu  i wish we had more politicians like  ierrejon in our country  nice to hear you talk  always with respect  humild    ,positive,0.8854
